"subject_uri","subjectBirthDate","birthPlace","birthPoint","r_property","organisation","orgPoint"
"http://dbpedia.org/resource/Dorothy_Maharam",1917-07-01,"http://dbpedia.org/resource/Parkersburg,_West_Virginia","39.26611111111111 -81.54222222222222","institution","http://dbpedia.org/resource/University_of_Rochester","43.128333 -77.628333"
"http://dbpedia.org/resource/Paul_Olum",1918-08-16,"http://dbpedia.org/resource/Binghamton,_New_York","42.102222222222224 -75.91166666666666","almaMater","http://dbpedia.org/resource/Princeton_University","40.34527777777778 -74.65611111111112"
"http://dbpedia.org/resource/Paul_Olum",1918-08-16,"http://dbpedia.org/resource/Binghamton,_New_York","42.102222222222224 -75.91166666666666","almaMater","http://dbpedia.org/resource/Harvard_University","42.37444444444444 -71.11694444444444"
"http://dbpedia.org/resource/Albin_Gurklis",1918-03-16,"http://dbpedia.org/resource/Waterbury,_Connecticut","41.556111111111115 -73.04138888888889","almaMater","http://dbpedia.org/resource/Marquette_University","43.03916666666667 -87.9325"
"http://dbpedia.org/resource/Nicolaas_Govert_de_Bruijn",1918-07-09,"http://dbpedia.org/resource/The_Hague","52.08 4.31","almaMater","http://dbpedia.org/resource/Vrije_Universiteit_Amsterdam","52.333888888888886 4.865"
"http://dbpedia.org/resource/Jan_Hemelrijk",1918-05-28,"http://dbpedia.org/resource/Arnhem","51.983333333333334 5.916666666666667","almaMater","http://dbpedia.org/resource/University_of_Amsterdam","52.36833333333333 4.8902777777777775"
"http://dbpedia.org/resource/Leslie_Fox",1918-09-30,"http://dbpedia.org/resource/Dewsbury","53.691 -1.633","almaMater","http://dbpedia.org/resource/Christ_Church,_Oxford","51.750199 -1.255853"
"http://dbpedia.org/resource/George_F._Carrier",1918-05-04,"http://dbpedia.org/resource/Millinocket,_Maine","45.658055555555556 -68.70027777777777","almaMater","http://dbpedia.org/resource/Cornell_University","42.45361111111111 -76.4738888888889"
"http://dbpedia.org/resource/Mkhitar_Djrbashian",1918-09-11,"http://dbpedia.org/resource/Yerevan","40.18138888888889 44.51444444444444","almaMater","http://dbpedia.org/resource/Yerevan_State_University","40.181666666666665 44.52638888888889"
"http://dbpedia.org/resource/Theodore_Wilbur_Anderson",1918-06-05,"http://dbpedia.org/resource/Minneapolis","44.981944444444444 -93.26916666666666","almaMater","http://dbpedia.org/resource/Princeton_University","40.34527777777778 -74.65611111111112"
"http://dbpedia.org/resource/Theodore_Wilbur_Anderson",1918-06-05,"http://dbpedia.org/resource/Minneapolis","44.981944444444444 -93.26916666666666","almaMater","http://dbpedia.org/resource/Northwestern_University","42.0548 -87.6739"
"http://dbpedia.org/resource/Theodore_Wilbur_Anderson",1918-06-05,"http://dbpedia.org/resource/Minnesota","46.0 -94.0","almaMater","http://dbpedia.org/resource/Princeton_University","40.34527777777778 -74.65611111111112"
"http://dbpedia.org/resource/Theodore_Wilbur_Anderson",1918-06-05,"http://dbpedia.org/resource/Minnesota","46.0 -94.0","almaMater","http://dbpedia.org/resource/Northwestern_University","42.0548 -87.6739"
"http://dbpedia.org/resource/Paul_Olum",1918-08-16,"http://dbpedia.org/resource/Binghamton,_New_York","42.102222222222224 -75.91166666666666","institution","http://dbpedia.org/resource/University_of_Oregon","44.045 -123.075"
"http://dbpedia.org/resource/Paul_Olum",1918-08-16,"http://dbpedia.org/resource/Binghamton,_New_York","42.102222222222224 -75.91166666666666","institution","http://dbpedia.org/resource/Cornell_University","42.45361111111111 -76.4738888888889"
"http://dbpedia.org/resource/Abraham_Robinson",1918-10-06,"http://dbpedia.org/resource/Wałbrzych","50.766666666666666 16.283333333333335","institution","http://dbpedia.org/resource/University_of_California,_Los_Angeles","34.06944444444444 -118.44527777777778"
"http://dbpedia.org/resource/Abraham_Robinson",1918-10-06,"http://dbpedia.org/resource/Wałbrzych","50.766666666666666 16.283333333333335","institution","http://dbpedia.org/resource/University_of_Toronto","43.66166666666667 -79.395"
"http://dbpedia.org/resource/Abraham_Robinson",1918-10-06,"http://dbpedia.org/resource/Wałbrzych","50.766666666666666 16.283333333333335","institution","http://dbpedia.org/resource/Yale_University","41.31638888888889 -72.92222222222222"
"http://dbpedia.org/resource/Prahalad_Chunnilal_Vaidya",1918-05-23,"http://dbpedia.org/resource/Gujarat","23.22 72.655","institution","http://dbpedia.org/resource/Banaras_Hindu_University","25.2677 82.9891"
"http://dbpedia.org/resource/Prahalad_Chunnilal_Vaidya",1918-05-23,"http://dbpedia.org/resource/Gujarat","23.22 72.655","institution","http://dbpedia.org/resource/Gujarat_University","23.03611111111111 72.54638888888888"
"http://dbpedia.org/resource/Nicolaas_Govert_de_Bruijn",1918-07-09,"http://dbpedia.org/resource/The_Hague","52.08 4.31","institution","http://dbpedia.org/resource/Eindhoven_University_of_Technology","51.448055555555555 5.489722222222222"
"http://dbpedia.org/resource/Jan_Hemelrijk",1918-05-28,"http://dbpedia.org/resource/Arnhem","51.983333333333334 5.916666666666667","institution","http://dbpedia.org/resource/University_of_Amsterdam","52.36833333333333 4.8902777777777775"
"http://dbpedia.org/resource/Prahalad_Chunnilal_Vaidya",1918-05-23,"http://dbpedia.org/resource/Junagadh","21.52 70.463","institution","http://dbpedia.org/resource/Banaras_Hindu_University","25.2677 82.9891"
"http://dbpedia.org/resource/Prahalad_Chunnilal_Vaidya",1918-05-23,"http://dbpedia.org/resource/Junagadh","21.52 70.463","institution","http://dbpedia.org/resource/Gujarat_University","23.03611111111111 72.54638888888888"
"http://dbpedia.org/resource/Leslie_Fox",1918-09-30,"http://dbpedia.org/resource/Dewsbury","53.691 -1.633","institution","http://dbpedia.org/resource/University_of_Oxford","51.755 -1.255"
"http://dbpedia.org/resource/Mkhitar_Djrbashian",1918-09-11,"http://dbpedia.org/resource/Yerevan","40.18138888888889 44.51444444444444","institution","http://dbpedia.org/resource/Yerevan_State_University","40.181666666666665 44.52638888888889"
"http://dbpedia.org/resource/Klaus_Samelson",1918-12-21,"http://dbpedia.org/resource/Strasbourg","48.583333333333336 7.745833333333334","institution","http://dbpedia.org/resource/Technical_University_of_Munich","48.149 11.567"
"http://dbpedia.org/resource/Robin_Gandy",1919-09-22,"http://dbpedia.org/resource/Rotherfield_Peppard","51.528 -0.957","almaMater","http://dbpedia.org/resource/University_of_Cambridge","52.20527777777778 0.11722222222222221"
"http://dbpedia.org/resource/Curt_Meyer",1919-11-19,"http://dbpedia.org/resource/Bremerhaven","53.55 8.583333333333334","almaMater","http://dbpedia.org/resource/Humboldt_University_of_Berlin","52.518055555555556 13.393333333333333"
"http://dbpedia.org/resource/Thomas_Willmore",1919-04-16,"http://dbpedia.org/resource/Gillingham,_Dorset","51.0375 -2.2748","almaMater","http://dbpedia.org/resource/King's_College_London","51.511944444444445 -0.11611111111111111"
"http://dbpedia.org/resource/Larned_B._Asprey",1919-03-19,"http://dbpedia.org/resource/Sioux_City,_Iowa","42.49805555555555 -96.39555555555556","almaMater","http://dbpedia.org/resource/University_of_California,_Berkeley","37.8719 -122.2585"
"http://dbpedia.org/resource/Larned_B._Asprey",1919-03-19,"http://dbpedia.org/resource/Sioux_City,_Iowa","42.49805555555555 -96.39555555555556","almaMater","http://dbpedia.org/resource/Iowa_State_University","42.02611111111111 -93.64833333333333"
"http://dbpedia.org/resource/Paulette_Libermann",1919-11-14,"http://dbpedia.org/resource/Paris","48.856613 2.352222","almaMater","http://dbpedia.org/resource/Louis_Pasteur_University","48.5816 7.7648"
"http://dbpedia.org/resource/Lars_Gårding",1919-03-07,"http://dbpedia.org/resource/Hedemora","60.276944444444446 15.987222222222222","almaMater","http://dbpedia.org/resource/Lund_University","55.70583333333333 13.193333333333333"
"http://dbpedia.org/resource/Wu_Wenjun",1919-05-12,"http://dbpedia.org/resource/Shanghai","31.22861111111111 121.47472222222223","almaMater","http://dbpedia.org/resource/University_of_Strasbourg","48.58027777777778 7.764444444444445"
"http://dbpedia.org/resource/Wu_Wenjun",1919-05-12,"http://dbpedia.org/resource/Shanghai","31.22861111111111 121.47472222222223","almaMater","http://dbpedia.org/resource/Shanghai_Jiao_Tong_University","31.200833333333332 121.42972222222222"
"http://dbpedia.org/resource/Ian_Sneddon",1919-12-08,"http://dbpedia.org/resource/Glasgow","55.861111111111114 -4.25","almaMater","http://dbpedia.org/resource/University_of_Glasgow","55.871944444444445 -4.2875"
"http://dbpedia.org/resource/Raymond_Smullyan",1919-05-25,"http://dbpedia.org/resource/Far_Rockaway,_Queens","40.601 -73.757","almaMater","http://dbpedia.org/resource/Princeton_University","40.34527777777778 -74.65611111111112"
"http://dbpedia.org/resource/Raymond_Smullyan",1919-05-25,"http://dbpedia.org/resource/Far_Rockaway,_Queens","40.601 -73.757","almaMater","http://dbpedia.org/resource/University_of_Chicago","41.789722222222224 -87.59972222222223"
"http://dbpedia.org/resource/James_Dugundji",1919-08-30,"http://dbpedia.org/resource/New_York_(state)","43.0 -76.0","almaMater","http://dbpedia.org/resource/New_York_University","40.73 -73.995"
"http://dbpedia.org/resource/James_Dugundji",1919-08-30,"http://dbpedia.org/resource/New_York_City","40.71277777777778 -74.00611111111111","almaMater","http://dbpedia.org/resource/New_York_University","40.73 -73.995"
"http://dbpedia.org/resource/Robin_Gandy",1919-09-22,"http://dbpedia.org/resource/Rotherfield_Peppard","51.528 -0.957","institution","http://dbpedia.org/resource/University_of_California,_Los_Angeles","34.06944444444444 -118.44527777777778"
"http://dbpedia.org/resource/Robin_Gandy",1919-09-22,"http://dbpedia.org/resource/Rotherfield_Peppard","51.528 -0.957","institution","http://dbpedia.org/resource/University_of_Leeds","53.80722222222222 -1.5516666666666667"
"http://dbpedia.org/resource/Robin_Gandy",1919-09-22,"http://dbpedia.org/resource/Rotherfield_Peppard","51.528 -0.957","institution","http://dbpedia.org/resource/University_of_Leicester","52.62138888888889 -1.1244444444444444"
"http://dbpedia.org/resource/Robin_Gandy",1919-09-22,"http://dbpedia.org/resource/Rotherfield_Peppard","51.528 -0.957","institution","http://dbpedia.org/resource/University_of_Manchester","53.46666666666667 -2.2333333333333334"
"http://dbpedia.org/resource/Robin_Gandy",1919-09-22,"http://dbpedia.org/resource/Rotherfield_Peppard","51.528 -0.957","institution","http://dbpedia.org/resource/University_of_Oxford","51.755 -1.255"
"http://dbpedia.org/resource/Robin_Gandy",1919-09-22,"http://dbpedia.org/resource/Rotherfield_Peppard","51.528 -0.957","institution","http://dbpedia.org/resource/Stanford_University","37.4282293 -122.1688576"
"http://dbpedia.org/resource/Curt_Meyer",1919-11-19,"http://dbpedia.org/resource/Bremerhaven","53.55 8.583333333333334","institution","http://dbpedia.org/resource/University_of_Cologne","50.92805555555555 6.9286111111111115"
"http://dbpedia.org/resource/Vladimir_Abramovich_Rokhlin",1919-08-23,"http://dbpedia.org/resource/Baku","40.39527777777778 49.882222222222225","institution","http://dbpedia.org/resource/Saint_Petersburg_State_University","59.942 30.299"
"http://dbpedia.org/resource/Paulette_Libermann",1919-11-14,"http://dbpedia.org/resource/Paris","48.856613 2.352222","institution","http://dbpedia.org/resource/Paris_Diderot_University","48.82972222222222 2.3808333333333334"
"http://dbpedia.org/resource/Lars_Gårding",1919-03-07,"http://dbpedia.org/resource/Hedemora","60.276944444444446 15.987222222222222","institution","http://dbpedia.org/resource/Lund_University","55.70583333333333 13.193333333333333"
"http://dbpedia.org/resource/Aleksei_Pogorelov",1919-03-02,"http://dbpedia.org/resource/Korocha","50.81666666666667 37.2","institution","http://dbpedia.org/resource/Steklov_Institute_of_Mathematics","55.694722222222225 37.56444444444445"
"http://dbpedia.org/resource/Aleksei_Pogorelov",1919-03-02,"http://dbpedia.org/resource/Korocha","50.81666666666667 37.2","institution","http://dbpedia.org/resource/Verkin_Institute_for_Low_Temperature_Physics_and_Engineering","50.039636 36.220159"
"http://dbpedia.org/resource/Ian_Sneddon",1919-12-08,"http://dbpedia.org/resource/Glasgow","55.861111111111114 -4.25","institution","http://dbpedia.org/resource/University_of_Glasgow","55.871944444444445 -4.2875"
"http://dbpedia.org/resource/James_Dugundji",1919-08-30,"http://dbpedia.org/resource/New_York_(state)","43.0 -76.0","institution","http://dbpedia.org/resource/University_of_Southern_California","34.02166666666667 -118.28527777777778"
"http://dbpedia.org/resource/James_Dugundji",1919-08-30,"http://dbpedia.org/resource/New_York_City","40.71277777777778 -74.00611111111111","institution","http://dbpedia.org/resource/University_of_Southern_California","34.02166666666667 -118.28527777777778"
"http://dbpedia.org/resource/Georges_Reeb",1920-11-12,"http://dbpedia.org/resource/Saverne","48.74 7.36","almaMater","http://dbpedia.org/resource/University_of_Strasbourg","48.58027777777778 7.764444444444445"
"http://dbpedia.org/resource/George_Batchelor",1920-03-08,"http://dbpedia.org/resource/Melbourne","-37.814166666666665 144.96305555555554","almaMater","http://dbpedia.org/resource/University_of_Melbourne","-37.7963 144.9614"
"http://dbpedia.org/resource/William_S._Massey",1920-08-20,"http://dbpedia.org/resource/Granville,_Illinois","41.2625 -89.22805555555556","almaMater","http://dbpedia.org/resource/Princeton_University","40.34527777777778 -74.65611111111112"
"http://dbpedia.org/resource/William_S._Massey",1920-08-20,"http://dbpedia.org/resource/Granville,_Illinois","41.2625 -89.22805555555556","almaMater","http://dbpedia.org/resource/University_of_Chicago","41.789722222222224 -87.59972222222223"
"http://dbpedia.org/resource/Sergey_Stechkin",1920-09-06,"http://dbpedia.org/resource/Moscow","55.755833333333335 37.617222222222225","almaMater","http://dbpedia.org/resource/Moscow_State_University","55.7039 37.5286"
"http://dbpedia.org/resource/Roman_Sikorski",1920-07-11,"http://dbpedia.org/resource/Mszczonów","51.97416666666667 20.526666666666667","almaMater","http://dbpedia.org/resource/University_of_Warsaw","52.24027777777778 21.019166666666667"
"http://dbpedia.org/resource/Edwin_Hewitt",1920-01-20,"http://dbpedia.org/resource/Everett,_Washington","47.979166666666664 -122.20166666666667","almaMater","http://dbpedia.org/resource/Harvard_University","42.37444444444444 -71.11694444444444"
"http://dbpedia.org/resource/John_Hammersley",1920-03-21,"http://dbpedia.org/resource/Helensburgh","56.0166 -4.7333","almaMater","http://dbpedia.org/resource/Emmanuel_College,_Cambridge","52.2037 0.1244"
"http://dbpedia.org/resource/John_Hammersley",1920-03-21,"http://dbpedia.org/resource/Helensburgh","56.0166 -4.7333","almaMater","http://dbpedia.org/resource/Sedbergh_School","54.32182 -2.53153"
"http://dbpedia.org/resource/Satish_Dhawan",1920-09-25,"http://dbpedia.org/resource/Srinagar","34.09 74.79","almaMater","http://dbpedia.org/resource/California_Institute_of_Technology","34.1375 -118.125"
"http://dbpedia.org/resource/Satish_Dhawan",1920-09-25,"http://dbpedia.org/resource/Srinagar","34.09 74.79","almaMater","http://dbpedia.org/resource/University_of_Minnesota","44.974747 -93.235353"
"http://dbpedia.org/resource/Goro_Azumaya",1920-02-26,"http://dbpedia.org/resource/Yokohama","35.44416666666667 139.63805555555555","almaMater","http://dbpedia.org/resource/Nagoya_University","35.15472222222222 136.96694444444444"
"http://dbpedia.org/resource/Iosif_Vorovich",1920-06-21,"http://dbpedia.org/resource/Starodub","52.583333333333336 32.766666666666666","almaMater","http://dbpedia.org/resource/Moscow_State_University","55.7039 37.5286"
"http://dbpedia.org/resource/Iosif_Vorovich",1920-06-21,"http://dbpedia.org/resource/Starodub","52.583333333333336 32.766666666666666","almaMater","http://dbpedia.org/resource/Zhukovsky_Air_Force_Engineering_Academy","55.79361111111111 37.5525"
"http://dbpedia.org/resource/Georges_Reeb",1920-11-12,"http://dbpedia.org/resource/Saverne","48.74 7.36","institution","http://dbpedia.org/resource/University_of_Strasbourg","48.58027777777778 7.764444444444445"
"http://dbpedia.org/resource/William_S._Massey",1920-08-20,"http://dbpedia.org/resource/Granville,_Illinois","41.2625 -89.22805555555556","institution","http://dbpedia.org/resource/Brown_University","41.827 -71.403"
"http://dbpedia.org/resource/William_S._Massey",1920-08-20,"http://dbpedia.org/resource/Granville,_Illinois","41.2625 -89.22805555555556","institution","http://dbpedia.org/resource/Yale_University","41.31638888888889 -72.92222222222222"
"http://dbpedia.org/resource/Sergey_Stechkin",1920-09-06,"http://dbpedia.org/resource/Moscow","55.755833333333335 37.617222222222225","institution","http://dbpedia.org/resource/Moscow_State_University","55.7039 37.5286"
"http://dbpedia.org/resource/Sergey_Stechkin",1920-09-06,"http://dbpedia.org/resource/Moscow","55.755833333333335 37.617222222222225","institution","http://dbpedia.org/resource/Steklov_Institute_of_Mathematics","55.694722222222225 37.56444444444445"
"http://dbpedia.org/resource/Roman_Sikorski",1920-07-11,"http://dbpedia.org/resource/Mszczonów","51.97416666666667 20.526666666666667","institution","http://dbpedia.org/resource/University_of_Warsaw","52.24027777777778 21.019166666666667"
"http://dbpedia.org/resource/Edwin_Hewitt",1920-01-20,"http://dbpedia.org/resource/Everett,_Washington","47.979166666666664 -122.20166666666667","institution","http://dbpedia.org/resource/University_of_Washington","47.65416666666667 -122.30805555555555"
"http://dbpedia.org/resource/John_Hammersley",1920-03-21,"http://dbpedia.org/resource/Helensburgh","56.0166 -4.7333","institution","http://dbpedia.org/resource/University_of_Oxford","51.755 -1.255"
"http://dbpedia.org/resource/John_Hammersley",1920-03-21,"http://dbpedia.org/resource/Helensburgh","56.0166 -4.7333","institution","http://dbpedia.org/resource/Trinity_College,_Oxford","51.755343 -1.256958"
"http://dbpedia.org/resource/Goro_Azumaya",1920-02-26,"http://dbpedia.org/resource/Yokohama","35.44416666666667 139.63805555555555","institution","http://dbpedia.org/resource/Indiana_University","39.166666666666664 -86.5"
"http://dbpedia.org/resource/Jenő_Szép",1920-01-13,"http://dbpedia.org/resource/Budapest","47.4925 19.051388888888887","institution","http://dbpedia.org/resource/Corvinus_University_of_Budapest","47.486111111111114 19.058055555555555"
"http://dbpedia.org/resource/Conway_Berners-Lee",1921-09-19,"http://dbpedia.org/resource/Birmingham","52.48 -1.9024999999999999","almaMater","http://dbpedia.org/resource/Trinity_College,_Cambridge","52.207 0.1146"
"http://dbpedia.org/resource/Woody_Bledsoe",1921-11-12,"http://dbpedia.org/resource/Maysville,_Oklahoma","34.8175 -97.41027777777778","almaMater","http://dbpedia.org/resource/University_of_California,_Berkeley","37.8719 -122.2585"
"http://dbpedia.org/resource/Andrew_M._Gleason",1921-11-04,"http://dbpedia.org/resource/Fresno,_California","36.75 -119.76666666666667","almaMater","http://dbpedia.org/resource/Yale_University","41.31638888888889 -72.92222222222222"
"http://dbpedia.org/resource/Alexander_Kronrod",1921-10-22,"http://dbpedia.org/resource/Moscow","55.755833333333335 37.617222222222225","almaMater","http://dbpedia.org/resource/Moscow_State_University","55.7039 37.5286"
"http://dbpedia.org/resource/Edith_Hirsch_Luchins",1921-12-21,"http://dbpedia.org/resource/Brzeziny","51.8 19.75","almaMater","http://dbpedia.org/resource/University_of_Oregon","44.045 -123.075"
"http://dbpedia.org/resource/Edith_Hirsch_Luchins",1921-12-21,"http://dbpedia.org/resource/Brzeziny","51.8 19.75","almaMater","http://dbpedia.org/resource/Brooklyn_College","40.63111111111111 -73.9525"
"http://dbpedia.org/resource/Edith_Hirsch_Luchins",1921-12-21,"http://dbpedia.org/resource/Brzeziny","51.8 19.75","almaMater","http://dbpedia.org/resource/New_York_University","40.73 -73.995"
"http://dbpedia.org/resource/Alfréd_Rényi",1921-03-20,"http://dbpedia.org/resource/Budapest","47.4925 19.051388888888887","almaMater","http://dbpedia.org/resource/University_of_Szeged","46.250277777777775 -20.14611111111111"
"http://dbpedia.org/resource/Edwin_Spanier",1921-08-08,"http://dbpedia.org/resource/Washington,_D.C.","38.90472222222222 -77.01638888888888","almaMater","http://dbpedia.org/resource/University_of_Michigan","42.276944444444446 -83.73805555555556"
"http://dbpedia.org/resource/Edwin_Spanier",1921-08-08,"http://dbpedia.org/resource/Washington,_D.C.","38.90472222222222 -77.01638888888888","almaMater","http://dbpedia.org/resource/University_of_Minnesota","44.974747 -93.235353"
"http://dbpedia.org/resource/Yozo_Matsushima",1921-02-11,"http://dbpedia.org/resource/Osaka_Prefecture","34.68638888888889 135.52","almaMater","http://dbpedia.org/resource/Osaka_University","34.81916666666667 135.52666666666667"
"http://dbpedia.org/resource/Pierre_Samuel",1921-09-12,"http://dbpedia.org/resource/Paris","48.856613 2.352222","almaMater","http://dbpedia.org/resource/Princeton_University","40.34527777777778 -74.65611111111112"
"http://dbpedia.org/resource/Feza_Gürsey",1921-04-07,"http://dbpedia.org/resource/Istanbul","41.01361111111111 28.955","almaMater","http://dbpedia.org/resource/University_of_Cambridge","52.20527777777778 0.11722222222222221"
"http://dbpedia.org/resource/Feza_Gürsey",1921-04-07,"http://dbpedia.org/resource/Istanbul","41.01361111111111 28.955","almaMater","http://dbpedia.org/resource/Istanbul_University","41.01303611111111 28.963875"
"http://dbpedia.org/resource/Feza_Gürsey",1921-04-07,"http://dbpedia.org/resource/Istanbul","41.01361111111111 28.955","almaMater","http://dbpedia.org/resource/Imperial_College_London","51.498356 -0.176894"
"http://dbpedia.org/resource/Hao_Wang_(academic)",1921-05-20,"http://dbpedia.org/resource/Jinan","36.6702 117.0207","almaMater","http://dbpedia.org/resource/Tsinghua_University","40.0 116.32666666666667"
"http://dbpedia.org/resource/Hao_Wang_(academic)",1921-05-20,"http://dbpedia.org/resource/Jinan","36.6702 117.0207","almaMater","http://dbpedia.org/resource/Harvard_University","42.37444444444444 -71.11694444444444"
"http://dbpedia.org/resource/Hao_Wang_(academic)",1921-05-20,"http://dbpedia.org/resource/Jinan","36.6702 117.0207","almaMater","http://dbpedia.org/resource/National_Southwestern_Associated_University","25.05916 102.69497"
"http://dbpedia.org/resource/Donald_Dines_Wall",1921-08-13,"http://dbpedia.org/resource/Kansas_City,_Missouri","39.09972222222222 -94.57833333333333","almaMater","http://dbpedia.org/resource/University_of_California,_Berkeley","37.8719 -122.2585"
"http://dbpedia.org/resource/Donald_Dines_Wall",1921-08-13,"http://dbpedia.org/resource/Kansas_City,_Missouri","39.099722 -94.578333","almaMater","http://dbpedia.org/resource/University_of_California,_Berkeley","37.8719 -122.2585"
"http://dbpedia.org/resource/Tom_Kilburn",1921-08-11,"http://dbpedia.org/resource/Dewsbury","53.691 -1.633","almaMater","http://dbpedia.org/resource/University_of_Cambridge","52.20527777777778 0.11722222222222221"
"http://dbpedia.org/resource/Tom_Kilburn",1921-08-11,"http://dbpedia.org/resource/Dewsbury","53.691 -1.633","almaMater","http://dbpedia.org/resource/University_of_Manchester","53.46666666666667 -2.2333333333333334"
"http://dbpedia.org/resource/David_Gale",1921-12-13,"http://dbpedia.org/resource/New_York_(state)","43.0 -76.0","almaMater","http://dbpedia.org/resource/Princeton_University","40.34527777777778 -74.65611111111112"
"http://dbpedia.org/resource/Frank_Harary",1921-03-11,"http://dbpedia.org/resource/New_York_(state)","43.0 -76.0","almaMater","http://dbpedia.org/resource/University_of_California,_Berkeley","37.8719 -122.2585"
"http://dbpedia.org/resource/David_Gale",1921-12-13,"http://dbpedia.org/resource/New_York_(state)","43.0 -76.0","almaMater","http://dbpedia.org/resource/University_of_Michigan","42.276944444444446 -83.73805555555556"
"http://dbpedia.org/resource/Frank_Harary",1921-03-11,"http://dbpedia.org/resource/New_York_(state)","43.0 -76.0","almaMater","http://dbpedia.org/resource/Brooklyn_College","40.63111111111111 -73.9525"
"http://dbpedia.org/resource/David_Gale",1921-12-13,"http://dbpedia.org/resource/New_York_(state)","43.0 -76.0","almaMater","http://dbpedia.org/resource/Swarthmore_College","39.905 -75.35388888888889"
"http://dbpedia.org/resource/David_Gale",1921-12-13,"http://dbpedia.org/resource/New_York_City","40.71277777777778 -74.00611111111111","almaMater","http://dbpedia.org/resource/Princeton_University","40.34527777777778 -74.65611111111112"
"http://dbpedia.org/resource/Frank_Harary",1921-03-11,"http://dbpedia.org/resource/New_York_City","40.71277777777778 -74.00611111111111","almaMater","http://dbpedia.org/resource/University_of_California,_Berkeley","37.8719 -122.2585"
"http://dbpedia.org/resource/David_Gale",1921-12-13,"http://dbpedia.org/resource/New_York_City","40.71277777777778 -74.00611111111111","almaMater","http://dbpedia.org/resource/University_of_Michigan","42.276944444444446 -83.73805555555556"
"http://dbpedia.org/resource/Frank_Harary",1921-03-11,"http://dbpedia.org/resource/New_York_City","40.71277777777778 -74.00611111111111","almaMater","http://dbpedia.org/resource/Brooklyn_College","40.63111111111111 -73.9525"
"http://dbpedia.org/resource/David_Gale",1921-12-13,"http://dbpedia.org/resource/New_York_City","40.71277777777778 -74.00611111111111","almaMater","http://dbpedia.org/resource/Swarthmore_College","39.905 -75.35388888888889"
"http://dbpedia.org/resource/Hao_Wang_(academic)",1921-05-20,"http://dbpedia.org/resource/Shandong","36.4 118.4","almaMater","http://dbpedia.org/resource/Tsinghua_University","40.0 116.32666666666667"
"http://dbpedia.org/resource/Hao_Wang_(academic)",1921-05-20,"http://dbpedia.org/resource/Shandong","36.4 118.4","almaMater","http://dbpedia.org/resource/Harvard_University","42.37444444444444 -71.11694444444444"
"http://dbpedia.org/resource/Hao_Wang_(academic)",1921-05-20,"http://dbpedia.org/resource/Shandong","36.4 118.4","almaMater","http://dbpedia.org/resource/National_Southwestern_Associated_University","25.05916 102.69497"
"http://dbpedia.org/resource/Friederich_Ignaz_Mautner",1921,"http://dbpedia.org/resource/Vienna","48.2 16.366666666666667","almaMater","http://dbpedia.org/resource/Princeton_University","40.34527777777778 -74.65611111111112"
"http://dbpedia.org/resource/Jean-Louis_Koszul",1921-01-03,"http://dbpedia.org/resource/Strasbourg","48.583333333333336 7.745833333333334","almaMater","http://dbpedia.org/resource/University_of_Strasbourg","48.58027777777778 7.764444444444445"
"http://dbpedia.org/resource/Gérard_Debreu",1921-07-04,"http://dbpedia.org/resource/Calais","50.948055555555555 1.8563888888888889","institution","http://dbpedia.org/resource/University_of_California,_Berkeley","37.8719 -122.2585"
"http://dbpedia.org/resource/Walter_Rudin",1921-05-02,"http://dbpedia.org/resource/Vienna","48.2 16.366666666666667","institution","http://dbpedia.org/resource/University_of_Wisconsin–Madison","43.075 -89.4172"
"http://dbpedia.org/resource/Andrew_M._Gleason",1921-11-04,"http://dbpedia.org/resource/Fresno,_California","36.75 -119.76666666666667","institution","http://dbpedia.org/resource/Harvard_University","42.37444444444444 -71.11694444444444"
"http://dbpedia.org/resource/Edith_Hirsch_Luchins",1921-12-21,"http://dbpedia.org/resource/Brzeziny","51.8 19.75","institution","http://dbpedia.org/resource/Rensselaer_Polytechnic_Institute","42.73 -73.6775"
"http://dbpedia.org/resource/Alfréd_Rényi",1921-03-20,"http://dbpedia.org/resource/Budapest","47.4925 19.051388888888887","institution","http://dbpedia.org/resource/Eötvös_Loránd_University","47.4906 19.0585"
"http://dbpedia.org/resource/Edwin_Spanier",1921-08-08,"http://dbpedia.org/resource/Washington,_D.C.","38.90472222222222 -77.01638888888888","institution","http://dbpedia.org/resource/University_of_Chicago","41.789722222222224 -87.59972222222223"
"http://dbpedia.org/resource/Yozo_Matsushima",1921-02-11,"http://dbpedia.org/resource/Osaka_Prefecture","34.68638888888889 135.52","institution","http://dbpedia.org/resource/University_of_Notre_Dame","41.7 -86.2388888888889"
"http://dbpedia.org/resource/Yozo_Matsushima",1921-02-11,"http://dbpedia.org/resource/Osaka_Prefecture","34.68638888888889 135.52","institution","http://dbpedia.org/resource/Nagoya_University","35.15472222222222 136.96694444444444"
"http://dbpedia.org/resource/Yozo_Matsushima",1921-02-11,"http://dbpedia.org/resource/Osaka_Prefecture","34.68638888888889 135.52","institution","http://dbpedia.org/resource/Osaka_University","34.81916666666667 135.52666666666667"
"http://dbpedia.org/resource/Mary_Jackson_(engineer)",1921-04-09,"http://dbpedia.org/resource/Hampton,_Virginia","37.034946 -76.360126","institution","http://dbpedia.org/resource/NASA","38.88305555555556 -77.01638888888888"
