"subject_uri","subjectBirthDate","r_property","target"
"http://dbpedia.org/resource/Günter_Lumer",1929-05-29,"institution","http://dbpedia.org/resource/University_of_Mons-Hainaut"
"http://dbpedia.org/resource/Akio_Hattori",1929,"institution","http://dbpedia.org/resource/University_of_Tokyo"
"http://dbpedia.org/resource/Akio_Hattori",1929,"institution","http://dbpedia.org/resource/Meiji_University"
"http://dbpedia.org/resource/John_Bryce_McLeod",1929-12-23,"institution","http://dbpedia.org/resource/University_of_Edinburgh"
"http://dbpedia.org/resource/John_Bryce_McLeod",1929-12-23,"institution","http://dbpedia.org/resource/University_of_Oxford"
"http://dbpedia.org/resource/Rudolf_E._Kálmán",1930-05-19,"almaMater","http://dbpedia.org/resource/Columbia_University"
"http://dbpedia.org/resource/Rudolf_E._Kálmán",1930-05-19,"almaMater","http://dbpedia.org/resource/Massachusetts_Institute_of_Technology"
"http://dbpedia.org/resource/Robert_Aumann",1930-06-08,"almaMater","http://dbpedia.org/resource/Massachusetts_Institute_of_Technology"
"http://dbpedia.org/resource/Robert_Aumann",1930-06-08,"almaMater","http://dbpedia.org/resource/City_College_of_New_York"
"http://dbpedia.org/resource/Robert_Aumann",1930-06-08,"almaMater","http://dbpedia.org/resource/Doctor_of_Philosophy"
"http://dbpedia.org/resource/Victor_Andreevich_Toponogov",1930-03-06,"almaMater","http://dbpedia.org/resource/Tomsk_State_University"
"http://dbpedia.org/resource/Emilio_Gagliardo",1930-10-05,"almaMater","http://dbpedia.org/resource/University_of_Genoa"
"http://dbpedia.org/resource/Frank_Adams",1930-11-05,"almaMater","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/Gijs_van_Aardenne",1930-03-18,"almaMater","http://dbpedia.org/resource/Leiden_University"
"http://dbpedia.org/resource/Gijs_van_Aardenne",1930-03-18,"almaMater","http://dbpedia.org/resource/Master_of_Mathematics"
"http://dbpedia.org/resource/Gijs_van_Aardenne",1930-03-18,"almaMater","http://dbpedia.org/resource/Master_of_Physics"
"http://dbpedia.org/resource/Gijs_van_Aardenne",1930-03-18,"almaMater","http://dbpedia.org/resource/Bachelor_of_Science"
"http://dbpedia.org/resource/Gijs_van_Aardenne",1930-03-18,"almaMater","http://dbpedia.org/resource/Bachelor_of_Mathematics"
"http://dbpedia.org/resource/Goro_Shimura",1930-02-23,"almaMater","http://dbpedia.org/resource/University_of_Tokyo"
"http://dbpedia.org/resource/Shoshana_Kamin",1930-12-24,"almaMater","http://dbpedia.org/resource/Moscow_University"
"http://dbpedia.org/resource/Shreeram_Shankar_Abhyankar",1930-07-22,"almaMater","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/Shreeram_Shankar_Abhyankar",1930-07-22,"almaMater","http://dbpedia.org/resource/Royal_Institute_of_Science"
"http://dbpedia.org/resource/Sigve_Tjøtta",1930-03-01,"almaMater","http://dbpedia.org/resource/University_of_Oslo"
"http://dbpedia.org/resource/Sigve_Tjøtta",1930-03-01,"almaMater","http://dbpedia.org/resource/Brown_University"
"http://dbpedia.org/resource/Sigve_Tjøtta",1930-03-01,"almaMater","http://dbpedia.org/resource/Max_Planck_Institute"
"http://dbpedia.org/resource/Stephen_Smale",1930-07-15,"almaMater","http://dbpedia.org/resource/University_of_Michigan"
"http://dbpedia.org/resource/Tomio_Kubota",1930-12-06,"almaMater","http://dbpedia.org/resource/Nagoya_University"
"http://dbpedia.org/resource/Walter_Feit",1930-10-26,"almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Walter_Feit",1930-10-26,"almaMater","http://dbpedia.org/resource/University_of_Michigan"
"http://dbpedia.org/resource/Walter_Lewis_Baily_Jr.",1930-07-05,"almaMater","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Walter_Lewis_Baily_Jr.",1930-07-05,"almaMater","http://dbpedia.org/resource/Massachusetts_Institute_of_Technology"
"http://dbpedia.org/resource/Wang_Yuan_(mathematician)",1930-04-29,"almaMater","http://dbpedia.org/resource/Zhejiang_University"
"http://dbpedia.org/resource/Wiktor_Eckhaus",1930-06-28,"almaMater","http://dbpedia.org/resource/Massachusetts_Institute_of_Technology"
"http://dbpedia.org/resource/Anatoliy_Skorokhod",1930-09-10,"almaMater","http://dbpedia.org/resource/Moscow_State_University"
"http://dbpedia.org/resource/Anatoliy_Skorokhod",1930-09-10,"almaMater","http://dbpedia.org/resource/Kyiv_University"
"http://dbpedia.org/resource/Norman_Johnson_(mathematician)",1930-11-12,"almaMater","http://dbpedia.org/resource/University_of_Toronto"
"http://dbpedia.org/resource/Carl_S._Herz",1930-04-10,"almaMater","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Carl_S._Herz",1930-04-10,"almaMater","http://dbpedia.org/resource/Cornell_University"
"http://dbpedia.org/resource/Hans_Grauert",1930-02-08,"almaMater","http://dbpedia.org/resource/University_of_Münster"
"http://dbpedia.org/resource/Jacob_T._Schwartz",1930-01-09,"almaMater","http://dbpedia.org/resource/City_College_of_New_York"
"http://dbpedia.org/resource/Jacob_T._Schwartz",1930-01-09,"almaMater","http://dbpedia.org/resource/Yale_University"
"http://dbpedia.org/resource/Lawrence_Paul_Horwitz",1930-10-14,"almaMater","http://dbpedia.org/resource/Columbia_University"
"http://dbpedia.org/resource/Lawrence_Paul_Horwitz",1930-10-14,"almaMater","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/Sergio_Campanato",1930-02-17,"almaMater","http://dbpedia.org/resource/University_of_Modena"
"http://dbpedia.org/resource/Ashot_Petrosian",1930-06-02,"almaMater","http://dbpedia.org/resource/Yerevan_State_University"
"http://dbpedia.org/resource/John_Brillhart",1930-11-13,"almaMater","http://dbpedia.org/resource/University_of_California,_Berkeley"
"http://dbpedia.org/resource/Donald_J._Newman",1930-07-27,"almaMater","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/Ian_R._Porteous",1930-10-09,"almaMater","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/Vera_T._Sós",1930-09-11,"institution","http://dbpedia.org/resource/Eötvös_Loránd_University"
"http://dbpedia.org/resource/Emilio_Gagliardo",1930-10-05,"institution","http://dbpedia.org/resource/University_of_Genoa"
"http://dbpedia.org/resource/Frank_Adams",1930-11-05,"institution","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/George_Herbert_Weiss",1930-02-19,"institution","http://dbpedia.org/resource/National_Institutes_of_Health"
"http://dbpedia.org/resource/Goro_Shimura",1930-02-23,"institution","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Shoshana_Kamin",1930-12-24,"institution","http://dbpedia.org/resource/Tel_Aviv_University"
"http://dbpedia.org/resource/Shoshana_Kamin",1930-12-24,"institution","http://dbpedia.org/resource/Moscow_University"
"http://dbpedia.org/resource/Wang_Yuan_(mathematician)",1930-04-29,"institution","http://dbpedia.org/resource/Chinese_Academy_of_Sciences"
"http://dbpedia.org/resource/Anatoliy_Skorokhod",1930-09-10,"institution","http://dbpedia.org/resource/Michigan_State_University"
"http://dbpedia.org/resource/Carl_S._Herz",1930-04-10,"institution","http://dbpedia.org/resource/Cornell_University"
"http://dbpedia.org/resource/Carl_S._Herz",1930-04-10,"institution","http://dbpedia.org/resource/McGill_University"
"http://dbpedia.org/resource/Jacob_T._Schwartz",1930-01-09,"institution","http://dbpedia.org/resource/New_York_University"
"http://dbpedia.org/resource/Jacob_T._Schwartz",1930-01-09,"institution","http://dbpedia.org/resource/Yale_University"
"http://dbpedia.org/resource/Michael_D._Morley",1930-09-29,"institution","http://dbpedia.org/resource/Cornell_University"
"http://dbpedia.org/resource/Jacques_Tits",1930-08-12,"institution","http://dbpedia.org/resource/University_of_Bonn"
"http://dbpedia.org/resource/Jacques_Tits",1930-08-12,"institution","http://dbpedia.org/resource/Collège_de_France"
"http://dbpedia.org/resource/Jacques_Tits",1930-08-12,"institution","http://dbpedia.org/resource/Vrije_Universiteit_Brussel"
"http://dbpedia.org/resource/Jacques_Tits",1930-08-12,"institution","http://dbpedia.org/resource/Free_University_of_Brussels_(1834–1969)"
"http://dbpedia.org/resource/Jacques_Tits",1930-08-12,"institution","http://dbpedia.org/resource/French_Academy_of_Sciences"
"http://dbpedia.org/resource/John_Brillhart",1930-11-13,"institution","http://dbpedia.org/resource/University_of_Arizona"
"http://dbpedia.org/resource/Donald_J._Newman",1930-07-27,"institution","http://dbpedia.org/resource/Temple_University"
"http://dbpedia.org/resource/Donald_J._Newman",1930-07-27,"institution","http://dbpedia.org/resource/New_York_University"
"http://dbpedia.org/resource/Donald_J._Newman",1930-07-27,"institution","http://dbpedia.org/resource/Yeshiva_University"
"http://dbpedia.org/resource/Ian_R._Porteous",1930-10-09,"institution","http://dbpedia.org/resource/University_of_Liverpool"
"http://dbpedia.org/resource/Pyotr_Ufimtsev",1931-07-08,"almaMater","http://dbpedia.org/resource/Odessa_State_University"
"http://dbpedia.org/resource/Roger_Penrose",1931-08-08,"almaMater","http://dbpedia.org/resource/University_College_London"
"http://dbpedia.org/resource/Roger_Penrose",1931-08-08,"almaMater","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/Basil_Gordon",1931-12-23,"almaMater","http://dbpedia.org/resource/California_Institute_of_Technology"
"http://dbpedia.org/resource/Bernard_Morin",1931-03-03,"almaMater","http://dbpedia.org/resource/École_Normale_Supérieure"
"http://dbpedia.org/resource/Bernard_Morin",1931-03-03,"almaMater","http://dbpedia.org/resource/Centre_National_de_la_Recherche_Scientifique"
"http://dbpedia.org/resource/Petru_Soltan",1931-06-29,"almaMater","http://dbpedia.org/resource/Moscow_State_University"
"http://dbpedia.org/resource/Richard_L._Bishop",1931-08-12,"almaMater","http://dbpedia.org/resource/Massachusetts_Institute_of_Technology"
"http://dbpedia.org/resource/Richard_L._Bishop",1931-08-12,"almaMater","http://dbpedia.org/resource/Case_Institute_of_Technology"
"http://dbpedia.org/resource/Elias_M._Stein",1931-01-13,"almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Leonard_Gross",1931-02-24,"almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Leonard_Gross",1931-02-24,"almaMater","http://dbpedia.org/resource/University__of_Chicago"
"http://dbpedia.org/resource/Bryan_John_Birch",1931-09-25,"almaMater","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/Václav_E._Beneš",1931-01-01,"almaMater","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Anatoli_Georgievich_Vitushkin",1931-06-25,"almaMater","http://dbpedia.org/resource/Moscow_State_University"
"http://dbpedia.org/resource/Czesław_Olech",1931-05-22,"almaMater","http://dbpedia.org/resource/Jagiellonian_University"
"http://dbpedia.org/resource/Felix_Berezin",1931-04-25,"almaMater","http://dbpedia.org/resource/Moscow_State_University"
"http://dbpedia.org/resource/Heisuke_Hironaka",1931-04-09,"almaMater","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/Heisuke_Hironaka",1931-04-09,"almaMater","http://dbpedia.org/resource/Kyoto_University"
"http://dbpedia.org/resource/Jan_Terlouw",1931-11-15,"almaMater","http://dbpedia.org/resource/Utrecht_University"
"http://dbpedia.org/resource/Jan_Terlouw",1931-11-15,"almaMater","http://dbpedia.org/resource/Master_of_Mathematics"
"http://dbpedia.org/resource/Jan_Terlouw",1931-11-15,"almaMater","http://dbpedia.org/resource/Master_of_Physics"
"http://dbpedia.org/resource/Jan_Terlouw",1931-11-15,"almaMater","http://dbpedia.org/resource/Bachelor_of_Science"
"http://dbpedia.org/resource/Jan_Terlouw",1931-11-15,"almaMater","http://dbpedia.org/resource/Doctor_of_Science"
"http://dbpedia.org/resource/Jan_Terlouw",1931-11-15,"almaMater","http://dbpedia.org/resource/Bachelor_of_Mathematics"
"http://dbpedia.org/resource/Kathryn_Strutynski",1931-02-05,"almaMater","http://dbpedia.org/resource/Naval_Postgraduate_School"
"http://dbpedia.org/resource/Kathryn_Strutynski",1931-02-05,"almaMater","http://dbpedia.org/resource/Brigham_Young_University"
"http://dbpedia.org/resource/Lars_Hörmander",1931-01-24,"almaMater","http://dbpedia.org/resource/Lund_University"
"http://dbpedia.org/resource/Surindar_Kumar_Trehan",1931-04-04,"almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Peter_Wynn_(mathematician)",1931-10-01,"almaMater","http://dbpedia.org/resource/Johannes_Gutenberg-Universität_Mainz"
"http://dbpedia.org/resource/Mark_Mahowald",1931-12-01,"almaMater","http://dbpedia.org/resource/University_of_Minnesota"
"http://dbpedia.org/resource/Michael_O._Rabin",1931-09-01,"almaMater","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Michael_O._Rabin",1931-09-01,"almaMater","http://dbpedia.org/resource/Hebrew_University_of_Jerusalem"
"http://dbpedia.org/resource/Herbert_Wilf",1931-06-13,"almaMater","http://dbpedia.org/resource/Columbia_University"
"http://dbpedia.org/resource/Herbert_Wilf",1931-06-13,"almaMater","http://dbpedia.org/resource/Massachusetts_Institute_of_Technology"
"http://dbpedia.org/resource/John_Milnor",1931-02-20,"almaMater","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Philip_Saffman",1931-03-19,"almaMater","http://dbpedia.org/resource/Roundhay_School"
"http://dbpedia.org/resource/Philip_Saffman",1931-03-19,"almaMater","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/Igor_Kluvánek",1931-01-27,"almaMater","http://dbpedia.org/resource/Slovak_Polytechnic_University"
"http://dbpedia.org/resource/Roger_Penrose",1931-08-08,"institution","http://dbpedia.org/resource/Bedford_College,_London"
"http://dbpedia.org/resource/Roger_Penrose",1931-08-08,"institution","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Roger_Penrose",1931-08-08,"institution","http://dbpedia.org/resource/Birkbeck,_University_of_London"
"http://dbpedia.org/resource/Roger_Penrose",1931-08-08,"institution","http://dbpedia.org/resource/Rice_University"
"http://dbpedia.org/resource/Roger_Penrose",1931-08-08,"institution","http://dbpedia.org/resource/Cornell_University"
"http://dbpedia.org/resource/Roger_Penrose",1931-08-08,"institution","http://dbpedia.org/resource/Wadham_College,_Oxford"
"http://dbpedia.org/resource/Roger_Penrose",1931-08-08,"institution","http://dbpedia.org/resource/King's_College,_London"
"http://dbpedia.org/resource/Roger_Penrose",1931-08-08,"institution","http://dbpedia.org/resource/Syracuse_University"
"http://dbpedia.org/resource/Roger_Penrose",1931-08-08,"institution","http://dbpedia.org/resource/Polish_Academy_of_Sciences"
"http://dbpedia.org/resource/Petru_Soltan",1931-06-29,"institution","http://dbpedia.org/resource/Moldova_State_University"
"http://dbpedia.org/resource/Petru_Soltan",1931-06-29,"institution","http://dbpedia.org/resource/Academy_of_Sciences_of_Moldova"
"http://dbpedia.org/resource/Richard_L._Bishop",1931-08-12,"institution","http://dbpedia.org/resource/University_of_Illinois_at_Urbana–Champaign"
"http://dbpedia.org/resource/Stan_Franklin",1931-08-14,"institution","http://dbpedia.org/resource/Carnegie_Mellon_University"
"http://dbpedia.org/resource/Stan_Franklin",1931-08-14,"institution","http://dbpedia.org/resource/University_of_Florida"
"http://dbpedia.org/resource/Stan_Franklin",1931-08-14,"institution","http://dbpedia.org/resource/University_of_Memphis"
"http://dbpedia.org/resource/Stan_Franklin",1931-08-14,"institution","http://dbpedia.org/resource/Indian_Institute_of_Technology_Kanpur"
"http://dbpedia.org/resource/Bryan_John_Birch",1931-09-25,"institution","http://dbpedia.org/resource/University_of_Oxford"
"http://dbpedia.org/resource/Václav_E._Beneš",1931-01-01,"institution","http://dbpedia.org/resource/Bell_Labs"
"http://dbpedia.org/resource/Václav_E._Beneš",1931-01-01,"institution","http://dbpedia.org/resource/Columbia_University"
"http://dbpedia.org/resource/Felix_Berezin",1931-04-25,"institution","http://dbpedia.org/resource/Moscow_State_University"
"http://dbpedia.org/resource/Lars_Hörmander",1931-01-24,"institution","http://dbpedia.org/resource/Lund_University"
"http://dbpedia.org/resource/Lars_Hörmander",1931-01-24,"institution","http://dbpedia.org/resource/Stanford_University"
"http://dbpedia.org/resource/Lars_Hörmander",1931-01-24,"institution","http://dbpedia.org/resource/Stockholm_University"
"http://dbpedia.org/resource/Lars_Hörmander",1931-01-24,"institution","http://dbpedia.org/resource/Institute_for_Advanced_Study"
"http://dbpedia.org/resource/Mark_Mahowald",1931-12-01,"institution","http://dbpedia.org/resource/Northwestern_University"
"http://dbpedia.org/resource/Mark_Mahowald",1931-12-01,"institution","http://dbpedia.org/resource/Syracuse_University"
"http://dbpedia.org/resource/Michel_Hénon",1931-07-23,"institution","http://dbpedia.org/resource/University_of_Arizona"
"http://dbpedia.org/resource/Michel_Hénon",1931-07-23,"institution","http://dbpedia.org/resource/French_National_Centre_for_Scientific_Research"
"http://dbpedia.org/resource/Philip_Saffman",1931-03-19,"institution","http://dbpedia.org/resource/California_Institute_of_Technology"
"http://dbpedia.org/resource/Philip_Saffman",1931-03-19,"institution","http://dbpedia.org/resource/Royal_Air_Force"
"http://dbpedia.org/resource/Philip_Saffman",1931-03-19,"institution","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/Philip_Saffman",1931-03-19,"institution","http://dbpedia.org/resource/King's_College_London"
"http://dbpedia.org/resource/Denis_Higgs",1932-05-06,"almaMater","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/Denis_Higgs",1932-05-06,"almaMater","http://dbpedia.org/resource/University_of_the_Witwatersrand"
"http://dbpedia.org/resource/Denis_Higgs",1932-05-06,"almaMater","http://dbpedia.org/resource/McMaster_University"
"http://dbpedia.org/resource/Huzihiro_Araki",1932-07-28,"almaMater","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Huzihiro_Araki",1932-07-28,"almaMater","http://dbpedia.org/resource/University_of_Kyoto"
"http://dbpedia.org/resource/Hyman_Bass",1932-10-05,"almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Vivienne_Malone-Mayes",1932-02-10,"almaMater","http://dbpedia.org/resource/University_of_Texas"
"http://dbpedia.org/resource/Vivienne_Malone-Mayes",1932-02-10,"almaMater","http://dbpedia.org/resource/Fisk_University"
"http://dbpedia.org/resource/Crispin_Nash-Williams",1932-12-19,"almaMater","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/Glen_Bredon",1932-08-24,"almaMater","http://dbpedia.org/resource/Stanford_University"
"http://dbpedia.org/resource/Glen_Bredon",1932-08-24,"almaMater","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/Mizan_Rahman",1932-09-16,"almaMater","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/Mizan_Rahman",1932-09-16,"almaMater","http://dbpedia.org/resource/University_of_Dhaka"
"http://dbpedia.org/resource/Mizan_Rahman",1932-09-16,"almaMater","http://dbpedia.org/resource/University_of_New_Brunswick"
"http://dbpedia.org/resource/Myhailo_Yadrenko",1932-04-16,"almaMater","http://dbpedia.org/resource/Kiev_University"
"http://dbpedia.org/resource/Andrew_M._Bruckner",1932-12-17,"almaMater","http://dbpedia.org/resource/University_of_California,_Los_Angeles"
"http://dbpedia.org/resource/Andrzej_Ehrenfeucht",1932-08-08,"almaMater","http://dbpedia.org/resource/University_of_Warsaw"
"http://dbpedia.org/resource/Louis_de_Branges_de_Bourcia",1932-08-21,"almaMater","http://dbpedia.org/resource/Cornell_University"
"http://dbpedia.org/resource/Louis_de_Branges_de_Bourcia",1932-08-21,"almaMater","http://dbpedia.org/resource/Massachusetts_Institute_of_Technology"
"http://dbpedia.org/resource/M._S._Narasimhan",1932-06-07,"almaMater","http://dbpedia.org/resource/Tata_Institute_of_Fundamental_Research"
"http://dbpedia.org/resource/Stanisław_Trybuła",1932-01-02,"almaMater","http://dbpedia.org/resource/Nicolaus_Copernicus_University_in_Toruń"
"http://dbpedia.org/resource/Stanisław_Trybuła",1932-01-02,"almaMater","http://dbpedia.org/resource/Wrocław_University"
"http://dbpedia.org/resource/Stanisław_Świerczkowski",1932-07-16,"almaMater","http://dbpedia.org/resource/University_of_Wroclaw"
"http://dbpedia.org/resource/Anadi_Sankar_Gupta",1932-11-01,"almaMater","http://dbpedia.org/resource/Presidency_University,_Kolkata"
"http://dbpedia.org/resource/Anadi_Sankar_Gupta",1932-11-01,"almaMater","http://dbpedia.org/resource/University_of_Calcutta"
"http://dbpedia.org/resource/Anadi_Sankar_Gupta",1932-11-01,"almaMater","http://dbpedia.org/resource/Indian_Institute_of_Technology_Kharagpur"
"http://dbpedia.org/resource/Anadi_Sankar_Gupta",1932-11-01,"almaMater","http://dbpedia.org/resource/Rajabazar_Science_College"
"http://dbpedia.org/resource/Daihachiro_Sato",1932-06-01,"almaMater","http://dbpedia.org/resource/University_of_California,_Los_Angeles"
"http://dbpedia.org/resource/Daihachiro_Sato",1932-06-01,"almaMater","http://dbpedia.org/resource/University_of_Tsukuba"
"http://dbpedia.org/resource/Harold_Widom",1932-09-23,"almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Harold_Widom",1932-09-23,"almaMater","http://dbpedia.org/resource/City_College_of_New_York"
"http://dbpedia.org/resource/John_G._Thompson",1932-10-13,"almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/John_G._Thompson",1932-10-13,"almaMater","http://dbpedia.org/resource/Yale_University"
"http://dbpedia.org/resource/Kenneth_Appel",1932-10-08,"almaMater","http://dbpedia.org/resource/B.S."
"http://dbpedia.org/resource/Kenneth_Appel",1932-10-08,"almaMater","http://dbpedia.org/resource/Doctor_of_Philosophy"
"http://dbpedia.org/resource/Dionigi_Galletto",1932-01-26,"almaMater","http://dbpedia.org/resource/University_of_Padua"
"http://dbpedia.org/resource/Pierre_Cartier_(mathematician)",1932-06-10,"almaMater","http://dbpedia.org/resource/University_of_Paris"
"http://dbpedia.org/resource/Solomon_W._Golomb",1932-05-30,"almaMater","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/Nguyen_Dinh_Ngoc",1932-08-13,"almaMater","http://dbpedia.org/resource/University_of_Paris"
"http://dbpedia.org/resource/Oleg_Lupanov",1932-06-02,"almaMater","http://dbpedia.org/resource/Moscow_State_University"
"http://dbpedia.org/resource/J._H._van_Lint",1932-09-01,"almaMater","http://dbpedia.org/resource/Utrecht_University"
"http://dbpedia.org/resource/Tatyana_Velikanova",1932-02-03,"almaMater","http://dbpedia.org/resource/Moscow_State_University"
"http://dbpedia.org/resource/Denis_Higgs",1932-05-06,"institution","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/Denis_Higgs",1932-05-06,"institution","http://dbpedia.org/resource/University_of_Waterloo"
"http://dbpedia.org/resource/Denis_Higgs",1932-05-06,"institution","http://dbpedia.org/resource/University_of_the_Witwatersrand"
"http://dbpedia.org/resource/Hyman_Bass",1932-10-05,"institution","http://dbpedia.org/resource/Barnard_College"
"http://dbpedia.org/resource/Hyman_Bass",1932-10-05,"institution","http://dbpedia.org/resource/University_of_Michigan"
"http://dbpedia.org/resource/Hyman_Bass",1932-10-05,"institution","http://dbpedia.org/resource/Columbia_University"
"http://dbpedia.org/resource/Vivienne_Malone-Mayes",1932-02-10,"institution","http://dbpedia.org/resource/Baylor_University"
"http://dbpedia.org/resource/Vivienne_Malone-Mayes",1932-02-10,"institution","http://dbpedia.org/resource/Paul_Quinn_College"
"http://dbpedia.org/resource/Crispin_Nash-Williams",1932-12-19,"institution","http://dbpedia.org/resource/University_of_Aberdeen"
"http://dbpedia.org/resource/Crispin_Nash-Williams",1932-12-19,"institution","http://dbpedia.org/resource/University_of_Reading"
"http://dbpedia.org/resource/Crispin_Nash-Williams",1932-12-19,"institution","http://dbpedia.org/resource/University_of_Waterloo"
"http://dbpedia.org/resource/Glen_Bredon",1932-08-24,"institution","http://dbpedia.org/resource/University_of_California,_Berkeley"
"http://dbpedia.org/resource/Glen_Bredon",1932-08-24,"institution","http://dbpedia.org/resource/Rutgers_University"
"http://dbpedia.org/resource/Andrew_M._Bruckner",1932-12-17,"institution","http://dbpedia.org/resource/University_of_California,_Santa_Barbara"
"http://dbpedia.org/resource/Andrzej_Ehrenfeucht",1932-08-08,"institution","http://dbpedia.org/resource/University_of_Colorado_at_Boulder"
"http://dbpedia.org/resource/Louis_de_Branges_de_Bourcia",1932-08-21,"institution","http://dbpedia.org/resource/Purdue_University"
"http://dbpedia.org/resource/Shoshichi_Kobayashi",1932-01-04,"institution","http://dbpedia.org/resource/University_of_California,_Berkeley"
"http://dbpedia.org/resource/Stanisław_Trybuła",1932-01-02,"institution","http://dbpedia.org/resource/Wrocław_University_of_Technology"
"http://dbpedia.org/resource/Stanisław_Trybuła",1932-01-02,"institution","http://www.iase.wroc.pl/"
"http://dbpedia.org/resource/Daihachiro_Sato",1932-06-01,"institution","http://dbpedia.org/resource/University_of_Regina"
"http://dbpedia.org/resource/Daihachiro_Sato",1932-06-01,"institution","http://dbpedia.org/resource/Tokyo_University_of_Social_Welfare"
"http://dbpedia.org/resource/Norman_Shapiro",1932-01-28,"institution","http://dbpedia.org/resource/RAND_Corporation"
"http://dbpedia.org/resource/Harold_Widom",1932-09-23,"institution","http://dbpedia.org/resource/University_of_California,_Santa_Cruz"
"http://dbpedia.org/resource/Harold_Widom",1932-09-23,"institution","http://dbpedia.org/resource/Cornell_University"
"http://dbpedia.org/resource/Jean-Paul_Benzécri",1932-02-28,"institution","http://dbpedia.org/resource/University_of_Rennes_1"
"http://dbpedia.org/resource/Jean-Paul_Benzécri",1932-02-28,"institution","http://dbpedia.org/resource/Université_Pierre-et-Marie-Curie"
"http://dbpedia.org/resource/Kenneth_Appel",1932-10-08,"institution","http://dbpedia.org/resource/University_of_Illinois_at_Urbana–Champaign"
"http://dbpedia.org/resource/Kenneth_Appel",1932-10-08,"institution","http://dbpedia.org/resource/University_of_New_Hampshire"
"http://dbpedia.org/resource/Dionigi_Galletto",1932-01-26,"institution","http://dbpedia.org/resource/University_of_Palermo"
"http://dbpedia.org/resource/Dionigi_Galletto",1932-01-26,"institution","http://dbpedia.org/resource/University_of_Turin"
"http://dbpedia.org/resource/Pierre_Cartier_(mathematician)",1932-06-10,"institution","http://dbpedia.org/resource/University_of_Strasbourg"
"http://dbpedia.org/resource/Pierre_Cartier_(mathematician)",1932-06-10,"institution","http://dbpedia.org/resource/Institut_des_Hautes_Études_Scientifiques"
"http://dbpedia.org/resource/Solomon_W._Golomb",1932-05-30,"institution","http://dbpedia.org/resource/University_of_Southern_California"
"http://dbpedia.org/resource/J._H._van_Lint",1932-09-01,"institution","http://dbpedia.org/resource/Eindhoven_University_of_Technology"
"http://dbpedia.org/resource/Rozetta_Zhilina",1933-06-08,"almaMater","http://dbpedia.org/resource/Saint_Petersburg_State_University"
"http://dbpedia.org/resource/Hoàng_Xuân_Sính",1933-09-08,"almaMater","http://dbpedia.org/resource/University_of_Toulouse"
"http://dbpedia.org/resource/Patricia_Hiddleston",1933-05-09,"almaMater","http://dbpedia.org/resource/University_of_Edinburgh"
"http://dbpedia.org/resource/Patricia_Hiddleston",1933-05-09,"almaMater","http://dbpedia.org/resource/University_of_South_Africa"
"http://dbpedia.org/resource/Richard_Askey",1933-06-04,"almaMater","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Richard_Askey",1933-06-04,"almaMater","http://dbpedia.org/resource/Washington_University_in_St._Louis"
"http://dbpedia.org/resource/Richard_Askey",1933-06-04,"almaMater","http://dbpedia.org/resource/Harvard_University"
