"subject_uri","subjectBirthDate","birthPlace","birthPoint","r_property","organisation","orgPoint"
"http://dbpedia.org/resource/Yehoshua_Bar-Hillel",1915-09-08,"http://dbpedia.org/resource/Vienna","http://dbpedia.org/resource/Austria","institution","http://dbpedia.org/resource/Hebrew_University_of_Jerusalem","http://dbpedia.org/resource/Israel"
"http://dbpedia.org/resource/Guido_Zappa",1915-12-07,"http://dbpedia.org/resource/Naples","http://dbpedia.org/resource/Italy","institution","http://dbpedia.org/resource/University_of_Florence","http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/Philip_Hartman",1915-05-16,"http://dbpedia.org/resource/Baltimore","http://dbpedia.org/resource/United_States","institution","http://dbpedia.org/resource/Johns_Hopkins_University","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Roger_Apéry",1916-11-14,"http://dbpedia.org/resource/Rouen","http://dbpedia.org/resource/France","almaMater","http://dbpedia.org/resource/École_normale_supérieure_(Paris)","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Adriaan_van_Wijngaarden",1916-11-02,"http://dbpedia.org/resource/Rotterdam","http://dbpedia.org/resource/Netherlands","almaMater","http://dbpedia.org/resource/Delft_University_of_Technology","http://dbpedia.org/resource/Netherlands"
"http://dbpedia.org/resource/Hanfried_Lenz",1916-04-22,"http://dbpedia.org/resource/Munich","http://dbpedia.org/resource/http://dbpedia.org/resource/Germany","almaMater","http://dbpedia.org/resource/University_of_Tübingen","http://dbpedia.org/resource/Germany"
"http://dbpedia.org/resource/Hanfried_Lenz",1916-04-22,"http://dbpedia.org/resource/Munich","http://dbpedia.org/resource/http://dbpedia.org/resource/Germany","almaMater","http://dbpedia.org/resource/Technical_University_of_Munich","http://dbpedia.org/resource/Federal_Republic_of_Germany"
"http://dbpedia.org/resource/Jacques_Deny",1916-10-22,"http://dbpedia.org/resource/Algiers","http://dbpedia.org/resource/Algeria","almaMater","http://dbpedia.org/resource/University_of_Strasbourg","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Adriaan_van_Wijngaarden",1916-11-02,"http://dbpedia.org/resource/Rotterdam","http://dbpedia.org/resource/Netherlands","institution","http://dbpedia.org/resource/Centrum_Wiskunde_&_Informatica","http://dbpedia.org/resource/Netherlands"
"http://dbpedia.org/resource/Louis_Guttman",1916-02-10,"http://dbpedia.org/resource/New_York_(state)","http://dbpedia.org/resource/United_States","institution","http://dbpedia.org/resource/Hebrew_University_of_Jerusalem","http://dbpedia.org/resource/Israel"
"http://dbpedia.org/resource/Louis_Guttman",1916-02-10,"http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/United_States","institution","http://dbpedia.org/resource/Hebrew_University_of_Jerusalem","http://dbpedia.org/resource/Israel"
"http://dbpedia.org/resource/I._J._Good",1916-12-09,"http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","institution","http://dbpedia.org/resource/Virginia_Tech","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Chung_Kai-lai",1917-09-19,"http://dbpedia.org/resource/Hangzhou","http://dbpedia.org/resource/China","almaMater","http://dbpedia.org/resource/Tsinghua_University","http://dbpedia.org/resource/China"
"http://dbpedia.org/resource/Leonid_Hurwicz",1917-08-21,"http://dbpedia.org/resource/Moscow","http://dbpedia.org/resource/Russia","almaMater","http://dbpedia.org/resource/University_of_Warsaw","http://dbpedia.org/resource/Poland"
"http://dbpedia.org/resource/Yurii_Mitropolskiy",1917-01-03,"http://dbpedia.org/resource/Shyshaky_Raion","http://dbpedia.org/resource/Ukraine","almaMater","http://dbpedia.org/resource/Taras_Shevchenko_National_University_of_Kyiv","http://dbpedia.org/resource/Ukraine"
"http://dbpedia.org/resource/Nikita_Moiseyev",1917-08-10,"http://dbpedia.org/resource/Moscow","http://dbpedia.org/resource/Russia","almaMater","http://dbpedia.org/resource/Moscow_State_University","http://dbpedia.org/resource/Russia"
"http://dbpedia.org/resource/P._A._P._Moran",1917-07-14,"http://dbpedia.org/resource/Sydney","http://dbpedia.org/resource/Australia","almaMater","http://dbpedia.org/resource/University_of_Sydney","http://dbpedia.org/resource/Australia"
"http://dbpedia.org/resource/P._A._P._Moran",1917-07-14,"http://dbpedia.org/resource/Kings_Cross,_New_South_Wales","http://dbpedia.org/resource/Australia","almaMater","http://dbpedia.org/resource/University_of_Sydney","http://dbpedia.org/resource/Australia"
"http://dbpedia.org/resource/Helena_Rasiowa",1917-06-20,"http://dbpedia.org/resource/Vienna","http://dbpedia.org/resource/Austria","almaMater","http://dbpedia.org/resource/University_of_Warsaw","http://dbpedia.org/resource/Poland"
"http://dbpedia.org/resource/Kenkichi_Iwasawa",1917-09-11,"http://dbpedia.org/resource/Gunma_Prefecture","http://dbpedia.org/resource/Japan","almaMater","http://dbpedia.org/resource/University_of_Tokyo","http://dbpedia.org/resource/Japan"
"http://dbpedia.org/resource/Atle_Selberg",1917-06-14,"http://dbpedia.org/resource/Langesund","http://dbpedia.org/resource/Norway","almaMater","http://dbpedia.org/resource/University_of_Oslo","http://dbpedia.org/resource/Norway"
"http://dbpedia.org/resource/Leonid_Hurwicz",1917-08-21,"http://dbpedia.org/resource/Moscow","http://dbpedia.org/resource/Russia","institution","http://dbpedia.org/resource/University_of_Minnesota","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Leonid_Hurwicz",1917-08-21,"http://dbpedia.org/resource/Moscow","http://dbpedia.org/resource/Russia","institution","http://dbpedia.org/resource/Iowa_State_University","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Mkhitar_Djrbashian",1918-09-11,"http://dbpedia.org/resource/Yerevan","http://dbpedia.org/resource/Armenia","almaMater","http://dbpedia.org/resource/Yerevan_State_University","http://dbpedia.org/resource/Armenia"
"http://dbpedia.org/resource/Theodore_Wilbur_Anderson",1918-06-05,"http://dbpedia.org/resource/Minnesota","http://dbpedia.org/resource/United_States","almaMater","http://dbpedia.org/resource/Northwestern_University","http://dbpedia.org/resource/College_admissions_in_the_United_States"
"http://dbpedia.org/resource/Nicolaas_Govert_de_Bruijn",1918-07-09,"http://dbpedia.org/resource/The_Hague","http://dbpedia.org/resource/Netherlands","institution","http://dbpedia.org/resource/Eindhoven_University_of_Technology","http://dbpedia.org/resource/Netherlands"
"http://dbpedia.org/resource/Mkhitar_Djrbashian",1918-09-11,"http://dbpedia.org/resource/Yerevan","http://dbpedia.org/resource/Armenia","institution","http://dbpedia.org/resource/Yerevan_State_University","http://dbpedia.org/resource/Armenia"
"http://dbpedia.org/resource/Klaus_Samelson",1918-12-21,"http://dbpedia.org/resource/Strasbourg","http://dbpedia.org/resource/France","institution","http://dbpedia.org/resource/Technical_University_of_Munich","http://dbpedia.org/resource/Federal_Republic_of_Germany"
"http://dbpedia.org/resource/Thomas_Willmore",1919-04-16,"http://dbpedia.org/resource/Gillingham,_Dorset","http://dbpedia.org/resource/United_Kingdom","almaMater","http://dbpedia.org/resource/King's_College_London","http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Curt_Meyer",1919-11-19,"http://dbpedia.org/resource/Bremerhaven","http://dbpedia.org/resource/http://dbpedia.org/resource/Germany","almaMater","http://dbpedia.org/resource/Humboldt_University_of_Berlin","http://dbpedia.org/resource/Germany"
"http://dbpedia.org/resource/Aleksei_Pogorelov",1919-03-02,"http://dbpedia.org/resource/Korocha","http://dbpedia.org/resource/Russia","almaMater","http://dbpedia.org/resource/National_University_of_Kharkiv","http://dbpedia.org/resource/Ukraine"
"http://dbpedia.org/resource/Larned_B._Asprey",1919-03-19,"http://dbpedia.org/resource/Sioux_City,_Iowa","http://dbpedia.org/resource/United_States","almaMater","http://dbpedia.org/resource/Iowa_State_University","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Lars_Gårding",1919-03-07,"http://dbpedia.org/resource/Hedemora","http://dbpedia.org/resource/Sweden","almaMater","http://dbpedia.org/resource/Lund_University","http://dbpedia.org/resource/Sweden"
"http://dbpedia.org/resource/Ian_Sneddon",1919-12-08,"http://dbpedia.org/resource/Glasgow","http://dbpedia.org/resource/United_Kingdom","almaMater","http://dbpedia.org/resource/University_of_Glasgow","http://dbpedia.org/resource/Scotland"
"http://dbpedia.org/resource/Ian_Sneddon",1919-12-08,"http://dbpedia.org/resource/Glasgow","http://dbpedia.org/resource/United_Kingdom","almaMater","http://dbpedia.org/resource/University_of_Glasgow","http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/James_Dugundji",1919-08-30,"http://dbpedia.org/resource/New_York_(state)","http://dbpedia.org/resource/United_States","almaMater","http://dbpedia.org/resource/New_York_University","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/James_Dugundji",1919-08-30,"http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/United_States","almaMater","http://dbpedia.org/resource/New_York_University","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Vladimir_Abramovich_Rokhlin",1919-08-23,"http://dbpedia.org/resource/Baku","http://dbpedia.org/resource/Azerbaijan","institution","http://dbpedia.org/resource/Saint_Petersburg_State_University","http://dbpedia.org/resource/Russia"
"http://dbpedia.org/resource/Curt_Meyer",1919-11-19,"http://dbpedia.org/resource/Bremerhaven","http://dbpedia.org/resource/http://dbpedia.org/resource/Germany","institution","http://dbpedia.org/resource/University_of_Cologne","http://dbpedia.org/resource/Germany"
"http://dbpedia.org/resource/Aleksei_Pogorelov",1919-03-02,"http://dbpedia.org/resource/Korocha","http://dbpedia.org/resource/Russia","institution","http://dbpedia.org/resource/National_University_of_Kharkiv","http://dbpedia.org/resource/Ukraine"
"http://dbpedia.org/resource/Aleksei_Pogorelov",1919-03-02,"http://dbpedia.org/resource/Korocha","http://dbpedia.org/resource/Russia","institution","http://dbpedia.org/resource/Verkin_Institute_for_Low_Temperature_Physics_and_Engineering","http://dbpedia.org/resource/Ukraine"
"http://dbpedia.org/resource/Lars_Gårding",1919-03-07,"http://dbpedia.org/resource/Hedemora","http://dbpedia.org/resource/Sweden","institution","http://dbpedia.org/resource/Lund_University","http://dbpedia.org/resource/Sweden"
"http://dbpedia.org/resource/Robin_Gandy",1919-09-22,"http://dbpedia.org/resource/Rotherfield_Peppard","http://dbpedia.org/resource/United_Kingdom","institution","http://dbpedia.org/resource/University_of_Manchester","http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Robin_Gandy",1919-09-22,"http://dbpedia.org/resource/Rotherfield_Peppard","http://dbpedia.org/resource/Oxfordshire","institution","http://dbpedia.org/resource/University_of_Manchester","http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Paulette_Libermann",1919-11-14,"http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","institution","http://dbpedia.org/resource/Paris_Diderot_University","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Ian_Sneddon",1919-12-08,"http://dbpedia.org/resource/Glasgow","http://dbpedia.org/resource/United_Kingdom","institution","http://dbpedia.org/resource/University_of_Glasgow","http://dbpedia.org/resource/Scotland"
"http://dbpedia.org/resource/Ian_Sneddon",1919-12-08,"http://dbpedia.org/resource/Glasgow","http://dbpedia.org/resource/United_Kingdom","institution","http://dbpedia.org/resource/University_of_Glasgow","http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Roman_Sikorski",1920-07-11,"http://dbpedia.org/resource/Mszczonów","http://dbpedia.org/resource/Poland","almaMater","http://dbpedia.org/resource/University_of_Warsaw","http://dbpedia.org/resource/Poland"
"http://dbpedia.org/resource/Satish_Dhawan",1920-09-25,"http://dbpedia.org/resource/Srinagar","http://dbpedia.org/resource/India","almaMater","http://dbpedia.org/resource/University_of_Minnesota","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Georges_Reeb",1920-11-12,"http://dbpedia.org/resource/Saverne","http://dbpedia.org/resource/France","almaMater","http://dbpedia.org/resource/University_of_Strasbourg","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Sergey_Stechkin",1920-09-06,"http://dbpedia.org/resource/Moscow","http://dbpedia.org/resource/Russia","almaMater","http://dbpedia.org/resource/Moscow_State_University","http://dbpedia.org/resource/Russia"
"http://dbpedia.org/resource/Marcel-Paul_Schützenberger",1920-10-24,"http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","almaMater","http://dbpedia.org/resource/University_of_Paris","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/George_Batchelor",1920-03-08,"http://dbpedia.org/resource/Melbourne","http://dbpedia.org/resource/Australia","almaMater","http://dbpedia.org/resource/University_of_Melbourne","http://dbpedia.org/resource/Australia"
"http://dbpedia.org/resource/Iosif_Vorovich",1920-06-21,"http://dbpedia.org/resource/Starodub","http://dbpedia.org/resource/Russia","almaMater","http://dbpedia.org/resource/Moscow_State_University","http://dbpedia.org/resource/Russia"
"http://dbpedia.org/resource/Iosif_Vorovich",1920-06-21,"http://dbpedia.org/resource/Starodub","http://dbpedia.org/resource/Russia","almaMater","http://dbpedia.org/resource/Zhukovsky_Air_Force_Engineering_Academy","http://dbpedia.org/resource/Russian_Federation"
"http://dbpedia.org/resource/Roman_Sikorski",1920-07-11,"http://dbpedia.org/resource/Mszczonów","http://dbpedia.org/resource/Poland","institution","http://dbpedia.org/resource/University_of_Warsaw","http://dbpedia.org/resource/Poland"
"http://dbpedia.org/resource/Georges_Reeb",1920-11-12,"http://dbpedia.org/resource/Saverne","http://dbpedia.org/resource/France","institution","http://dbpedia.org/resource/University_of_Strasbourg","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Sergey_Stechkin",1920-09-06,"http://dbpedia.org/resource/Moscow","http://dbpedia.org/resource/Russia","institution","http://dbpedia.org/resource/Moscow_State_University","http://dbpedia.org/resource/Russia"
"http://dbpedia.org/resource/Marcel-Paul_Schützenberger",1920-10-24,"http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","institution","http://dbpedia.org/resource/University_of_Paris","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Jenő_Szép",1920-01-13,"http://dbpedia.org/resource/Budapest","http://dbpedia.org/resource/Hungary","institution","http://dbpedia.org/resource/Corvinus_University_of_Budapest","http://dbpedia.org/resource/Hungary"
"http://dbpedia.org/resource/Tom_Kilburn",1921-08-11,"http://dbpedia.org/resource/Dewsbury","http://dbpedia.org/resource/United_Kingdom","almaMater","http://dbpedia.org/resource/University_of_Manchester","http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Alexander_Kronrod",1921-10-22,"http://dbpedia.org/resource/Moscow","http://dbpedia.org/resource/Russia","almaMater","http://dbpedia.org/resource/Moscow_State_University","http://dbpedia.org/resource/Russia"
"http://dbpedia.org/resource/Edith_Hirsch_Luchins",1921-12-21,"http://dbpedia.org/resource/Brzeziny","http://dbpedia.org/resource/Poland","almaMater","http://dbpedia.org/resource/New_York_University","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Alfréd_Rényi",1921-03-20,"http://dbpedia.org/resource/Budapest","http://dbpedia.org/resource/Hungary","almaMater","http://dbpedia.org/resource/University_of_Szeged","http://dbpedia.org/resource/Hungary"
"http://dbpedia.org/resource/Feza_Gürsey",1921-04-07,"http://dbpedia.org/resource/Istanbul","http://dbpedia.org/resource/Turkey","almaMater","http://dbpedia.org/resource/Istanbul_University","http://dbpedia.org/resource/Turkey"
"http://dbpedia.org/resource/Feza_Gürsey",1921-04-07,"http://dbpedia.org/resource/Istanbul","http://dbpedia.org/resource/Turkey","almaMater","http://dbpedia.org/resource/Imperial_College_London","http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Gérard_Debreu",1921-07-04,"http://dbpedia.org/resource/Calais","http://dbpedia.org/resource/France","almaMater","http://dbpedia.org/resource/University_of_Paris","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Hao_Wang_(academic)",1921-05-20,"http://dbpedia.org/resource/Jinan","http://dbpedia.org/resource/China","almaMater","http://dbpedia.org/resource/Tsinghua_University","http://dbpedia.org/resource/China"
"http://dbpedia.org/resource/Hao_Wang_(academic)",1921-05-20,"http://dbpedia.org/resource/Jinan","http://dbpedia.org/resource/China","almaMater","http://dbpedia.org/resource/National_Southwestern_Associated_University","http://dbpedia.org/resource/China"
"http://dbpedia.org/resource/Hao_Wang_(academic)",1921-05-20,"http://dbpedia.org/resource/Shandong","http://dbpedia.org/resource/China","almaMater","http://dbpedia.org/resource/Tsinghua_University","http://dbpedia.org/resource/China"
"http://dbpedia.org/resource/Hao_Wang_(academic)",1921-05-20,"http://dbpedia.org/resource/Shandong","http://dbpedia.org/resource/China","almaMater","http://dbpedia.org/resource/National_Southwestern_Associated_University","http://dbpedia.org/resource/China"
"http://dbpedia.org/resource/Jean-Louis_Koszul",1921-01-03,"http://dbpedia.org/resource/Strasbourg","http://dbpedia.org/resource/France","almaMater","http://dbpedia.org/resource/University_of_Strasbourg","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Roger_Godement",1921-10-01,"http://dbpedia.org/resource/Le_Havre","http://dbpedia.org/resource/France","institution","http://dbpedia.org/resource/Paris_Diderot_University","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Tom_Kilburn",1921-08-11,"http://dbpedia.org/resource/Dewsbury","http://dbpedia.org/resource/United_Kingdom","institution","http://dbpedia.org/resource/University_of_Manchester","http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Alfréd_Rényi",1921-03-20,"http://dbpedia.org/resource/Budapest","http://dbpedia.org/resource/Hungary","institution","http://dbpedia.org/resource/Eötvös_Loránd_University","http://dbpedia.org/resource/Hungary"
"http://dbpedia.org/resource/Pierre_Samuel",1921-09-12,"http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","institution","http://dbpedia.org/resource/University_of_Paris","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Friederich_Ignaz_Mautner",1921,"http://dbpedia.org/resource/Vienna","http://dbpedia.org/resource/Austria","institution","http://dbpedia.org/resource/Johns_Hopkins_University","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Jean-Louis_Koszul",1921-01-03,"http://dbpedia.org/resource/Strasbourg","http://dbpedia.org/resource/France","institution","http://dbpedia.org/resource/University_of_Strasbourg","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Joachim_Lambek",1922-12-05,"http://dbpedia.org/resource/Leipzig","http://dbpedia.org/resource/http://dbpedia.org/resource/Germany","almaMater","http://dbpedia.org/resource/McGill_University","http://dbpedia.org/resource/Canada"
"http://dbpedia.org/resource/István_Fáry",1922-06-30,"http://dbpedia.org/resource/Gyula,_Hungary","http://dbpedia.org/resource/Hungary","almaMater","http://dbpedia.org/resource/University_of_Paris","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Rimhak_Ree",1922-12-18,"http://dbpedia.org/resource/Hamhung","http://dbpedia.org/resource/North_Korea","almaMater","http://dbpedia.org/resource/University_of_British_Columbia","http://dbpedia.org/resource/British_Columbia"
"http://dbpedia.org/resource/Rimhak_Ree",1922-12-18,"http://dbpedia.org/resource/Hamhung","http://dbpedia.org/resource/North_Korea","almaMater","http://dbpedia.org/resource/University_of_British_Columbia","http://dbpedia.org/resource/Kelowna"
"http://dbpedia.org/resource/Rimhak_Ree",1922-12-18,"http://dbpedia.org/resource/Hamhung","http://dbpedia.org/resource/North_Korea","almaMater","http://dbpedia.org/resource/University_of_British_Columbia","http://dbpedia.org/resource/Point_Grey_Campus,_University_of_British_Columbia"
"http://dbpedia.org/resource/Andrzej_Grzegorczyk",1922-08-22,"http://dbpedia.org/resource/Warsaw","http://dbpedia.org/resource/Poland","almaMater","http://dbpedia.org/resource/University_of_Warsaw","http://dbpedia.org/resource/Poland"
"http://dbpedia.org/resource/Shmuel_Agmon",1922-02-02,"http://dbpedia.org/resource/Tel_Aviv","http://dbpedia.org/resource/Israel","almaMater","http://dbpedia.org/resource/Paris-Sorbonne_University","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Anneli_Cahn_Lax",1922-02-23,"http://dbpedia.org/resource/Katowice","http://dbpedia.org/resource/Poland","almaMater","http://dbpedia.org/resource/New_York_University","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/J._W._S._Cassels",1922-07-11,"http://dbpedia.org/resource/Durham,_England","http://dbpedia.org/resource/United_Kingdom","almaMater","http://dbpedia.org/resource/University_of_Edinburgh","http://dbpedia.org/resource/Scotland"
"http://dbpedia.org/resource/Joachim_Lambek",1922-12-05,"http://dbpedia.org/resource/Leipzig","http://dbpedia.org/resource/http://dbpedia.org/resource/Germany","institution","http://dbpedia.org/resource/McGill_University","http://dbpedia.org/resource/Canada"
"http://dbpedia.org/resource/Jean-Marie_Souriau",1922-06-03,"http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","institution","http://dbpedia.org/resource/University_of_Provence","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Jane_Cronin_Scanlon",1922-07-17,"http://dbpedia.org/resource/Manhattan","http://dbpedia.org/resource/United_States","institution","http://dbpedia.org/resource/Rutgers_University","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Andrzej_Grzegorczyk",1922-08-22,"http://dbpedia.org/resource/Warsaw","http://dbpedia.org/resource/Poland","institution","http://dbpedia.org/resource/University_of_Warsaw","http://dbpedia.org/resource/Poland"
"http://dbpedia.org/resource/Anneli_Cahn_Lax",1922-02-23,"http://dbpedia.org/resource/Katowice","http://dbpedia.org/resource/Poland","institution","http://dbpedia.org/resource/New_York_University","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Meyer_Jerison",1922-11-08,"http://dbpedia.org/resource/Białystok","http://dbpedia.org/resource/Poland","institution","http://dbpedia.org/resource/Purdue_University","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Joseph_Keller",1923-07-31,"http://dbpedia.org/resource/Paterson,_New_Jersey","http://dbpedia.org/resource/United_States","almaMater","http://dbpedia.org/resource/New_York_University","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/René_Thom",1923-09-02,"http://dbpedia.org/resource/Montbéliard","http://dbpedia.org/resource/France","almaMater","http://dbpedia.org/resource/University_of_Paris","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Raoul_Bott",1923-09-24,"http://dbpedia.org/resource/Budapest","http://dbpedia.org/resource/Hungary","almaMater","http://dbpedia.org/resource/McGill_University","http://dbpedia.org/resource/Canada"
"http://dbpedia.org/resource/Aleksei_Fedorovich_Filippov",1923-09-29,"http://dbpedia.org/resource/Moscow","http://dbpedia.org/resource/Russia","almaMater","http://dbpedia.org/resource/Moscow_State_University","http://dbpedia.org/resource/Russia"
"http://dbpedia.org/resource/René_Thom",1923-09-02,"http://dbpedia.org/resource/Montbéliard","http://dbpedia.org/resource/France","institution","http://dbpedia.org/resource/University_of_Strasbourg","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Zofia_Szmydt",1923-07-29,"http://dbpedia.org/resource/Warsaw","http://dbpedia.org/resource/Poland","institution","http://dbpedia.org/resource/University_of_Warsaw","http://dbpedia.org/resource/Poland"
"http://dbpedia.org/resource/Eugenio_Calabi",1923-05-11,"http://dbpedia.org/resource/Milan","http://dbpedia.org/resource/Italy","institution","http://dbpedia.org/resource/University_of_Minnesota","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Eugenio_Calabi",1923-05-11,"http://dbpedia.org/resource/Milan","http://dbpedia.org/resource/Italy","institution","http://dbpedia.org/resource/University_of_Pennsylvania","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Aleksei_Fedorovich_Filippov",1923-09-29,"http://dbpedia.org/resource/Moscow","http://dbpedia.org/resource/Russia","institution","http://dbpedia.org/resource/Moscow_State_University","http://dbpedia.org/resource/Russia"
"http://dbpedia.org/resource/Lucien_Le_Cam",1924-11-18,"http://dbpedia.org/resource/Creuse","http://dbpedia.org/resource/France","almaMater","http://dbpedia.org/resource/University_of_Paris","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Lucien_Le_Cam",1924-11-18,"http://dbpedia.org/resource/Croze","http://dbpedia.org/resource/France","almaMater","http://dbpedia.org/resource/University_of_Paris","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Sigeru_Mizohata",1924-12-30,"http://dbpedia.org/resource/Osaka_Prefecture","http://dbpedia.org/resource/Japan","almaMater","http://dbpedia.org/resource/Kyoto_University","http://dbpedia.org/resource/Japan"
"http://dbpedia.org/resource/Sergey_Yablonsky",1924-12-06,"http://dbpedia.org/resource/Moscow","http://dbpedia.org/resource/Russia","almaMater","http://dbpedia.org/resource/Moscow_State_University","http://dbpedia.org/resource/Russia"
"http://dbpedia.org/resource/Jacques_Dixmier",1924-05-24,"http://dbpedia.org/resource/Saint-Étienne","http://dbpedia.org/resource/France","almaMater","http://dbpedia.org/resource/University_of_Paris","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Maxwell_Rosenlicht",1924-04-15,"http://dbpedia.org/resource/Brooklyn","http://dbpedia.org/resource/United_States","institution","http://dbpedia.org/resource/Northwestern_University","http://dbpedia.org/resource/College_admissions_in_the_United_States"
"http://dbpedia.org/resource/Sigeru_Mizohata",1924-12-30,"http://dbpedia.org/resource/Osaka_Prefecture","http://dbpedia.org/resource/Japan","institution","http://dbpedia.org/resource/Kyoto_University","http://dbpedia.org/resource/Japan"
"http://dbpedia.org/resource/Johannes_Kemperman",1924-07-16,"http://dbpedia.org/resource/Amsterdam","http://dbpedia.org/resource/Netherlands","institution","http://dbpedia.org/resource/Purdue_University","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Johannes_Kemperman",1924-07-16,"http://dbpedia.org/resource/Amsterdam","http://dbpedia.org/resource/Netherlands","institution","http://dbpedia.org/resource/Rutgers_University","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Hans-Egon_Richert",1924-06-02,"http://dbpedia.org/resource/Hamburg","http://dbpedia.org/resource/Germany","institution","http://dbpedia.org/resource/University_of_Marburg","http://dbpedia.org/resource/Germany"
"http://dbpedia.org/resource/Jacques_Dixmier",1924-05-24,"http://dbpedia.org/resource/Saint-Étienne","http://dbpedia.org/resource/France","institution","http://dbpedia.org/resource/University_of_Paris","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Paul_Malliavin",1925-09-10,"http://dbpedia.org/resource/Neuilly-sur-Seine","http://dbpedia.org/resource/France","almaMater","http://dbpedia.org/resource/University_of_Paris","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Germund_Dahlquist",1925-01-16,"http://dbpedia.org/resource/Uppsala","http://dbpedia.org/resource/Sweden","almaMater","http://dbpedia.org/resource/Stockholm_University","http://dbpedia.org/resource/Sweden"
"http://dbpedia.org/resource/Hanno_Rund",1925-10-26,"http://dbpedia.org/resource/Schwerin","http://dbpedia.org/resource/http://dbpedia.org/resource/Germany","almaMater","http://dbpedia.org/resource/University_of_Cape_Town","http://dbpedia.org/resource/South_Africa"
"http://dbpedia.org/resource/Olga_Oleinik",1925-07-02,"http://dbpedia.org/resource/Shpola_Raion","http://dbpedia.org/resource/Ukraine","almaMater","http://dbpedia.org/resource/Moscow_State_University","http://dbpedia.org/resource/Russia"
"http://dbpedia.org/resource/Martin_David_Kruskal",1925-09-28,"http://dbpedia.org/resource/New_York_(state)","http://dbpedia.org/resource/United_States","almaMater","http://dbpedia.org/resource/New_York_University","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Martin_David_Kruskal",1925-09-28,"http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/United_States","almaMater","http://dbpedia.org/resource/New_York_University","http://dbpedia.org/resource/United_States"
